"country","region","country_no","excelsource","type_data","excelsheet","country_code","name_label","death_occurrence_date","death_publication_date","cum_death_total_occ_date"
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-04,2020-07-25,1051
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-03,2020-07-25,1028
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-02,2020-07-25,1014
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-01,2020-07-25,1000
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-30,2020-07-25,971
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-29,2020-07-25,955
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-28,2020-07-25,929
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-27,2020-07-25,914
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-26,2020-07-25,898
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-25,2020-07-25,882
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-24,2020-07-25,853
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-23,2020-07-25,822
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-22,2020-07-25,804
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-21,2020-07-25,781
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-20,2020-07-25,751
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-19,2020-07-25,726
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-18,2020-07-25,700
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-17,2020-07-25,668
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-16,2020-07-25,639
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-15,2020-07-25,604
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-14,2020-07-25,566
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-13,2020-07-25,540
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-12,2020-07-25,497
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-11,2020-07-25,460
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-10,2020-07-25,429
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-09,2020-07-25,404
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-08,2020-07-25,361
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-07,2020-07-25,319
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-06,2020-07-25,287
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-05,2020-07-25,267
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-04,2020-07-25,237
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-03,2020-07-25,206
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-02,2020-07-25,177
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-01,2020-07-25,149
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-31,2020-07-25,128
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-30,2020-07-25,113
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-29,2020-07-25,97
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-28,2020-07-25,79
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-27,2020-07-25,64
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-26,2020-07-25,54
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-25,2020-07-25,43
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-24,2020-07-25,33
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-23,2020-07-25,24
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-22,2020-07-25,20
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-21,2020-07-25,15
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-20,2020-07-25,8
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-19,2020-07-25,6
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-18,2020-07-25,3
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-17,2020-07-25,3
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-16,2020-07-25,3
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-15,2020-07-25,0
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-07-23,2020-07-24,1548
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-07-22,2020-07-24,1548
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-07-21,2020-07-24,1548
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-07-20,2020-07-24,1547
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-07-19,2020-07-24,1547
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-07-18,2020-07-24,1547
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-07-17,2020-07-24,1547
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-07-16,2020-07-24,1547
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-07-15,2020-07-24,1546
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-07-14,2020-07-24,1546
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-07-13,2020-07-24,1545
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-07-12,2020-07-24,1543
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-07-11,2020-07-24,1543
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-07-10,2020-07-24,1542
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-07-09,2020-07-24,1542
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-07-08,2020-07-24,1541
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-07-07,2020-07-24,1540
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-07-06,2020-07-24,1539
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-07-05,2020-07-24,1537
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-07-04,2020-07-24,1535
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-07-03,2020-07-24,1533
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-07-02,2020-07-24,1533
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-07-01,2020-07-24,1530
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-30,2020-07-24,1526
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-29,2020-07-24,1522
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-28,2020-07-24,1519
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-27,2020-07-24,1517
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-26,2020-07-24,1511
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-25,2020-07-24,1509
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-24,2020-07-24,1500
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-23,2020-07-24,1494
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-22,2020-07-24,1493
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-21,2020-07-24,1491
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-20,2020-07-24,1486
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-19,2020-07-24,1483
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-18,2020-07-24,1479
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-17,2020-07-24,1479
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-16,2020-07-24,1478
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-15,2020-07-24,1470
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-14,2020-07-24,1464
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-13,2020-07-24,1457
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-12,2020-07-24,1451
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-11,2020-07-24,1447
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-10,2020-07-24,1442
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-09,2020-07-24,1435
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-08,2020-07-24,1431
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-07,2020-07-24,1424
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-06,2020-07-24,1416
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-05,2020-07-24,1407
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-04,2020-07-24,1403
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-03,2020-07-24,1391
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-02,2020-07-24,1384
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-01,2020-07-24,1379
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-31,2020-07-24,1370
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-30,2020-07-24,1363
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-29,2020-07-24,1353
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-28,2020-07-24,1342
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-27,2020-07-24,1326
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-26,2020-07-24,1320
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-25,2020-07-24,1310
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-24,2020-07-24,1300
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-23,2020-07-24,1288
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-22,2020-07-24,1281
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-21,2020-07-24,1271
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-20,2020-07-24,1262
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-19,2020-07-24,1255
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-18,2020-07-24,1244
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-17,2020-07-24,1234
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-16,2020-07-24,1223
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-15,2020-07-24,1210
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-14,2020-07-24,1194
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-13,2020-07-24,1182
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-12,2020-07-24,1166
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-11,2020-07-24,1155
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-10,2020-07-24,1140
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-09,2020-07-24,1130
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-08,2020-07-24,1123
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-07,2020-07-24,1110
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-06,2020-07-24,1091
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-05,2020-07-24,1068
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-04,2020-07-24,1051
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-03,2020-07-24,1028
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-02,2020-07-24,1014
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-01,2020-07-24,1000
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-30,2020-07-24,971
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-29,2020-07-24,955
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-28,2020-07-24,929
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-27,2020-07-24,914
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-26,2020-07-24,898
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-25,2020-07-24,882
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-24,2020-07-24,853
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-23,2020-07-24,822
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-22,2020-07-24,804
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-21,2020-07-24,781
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-20,2020-07-24,751
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-19,2020-07-24,726
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-18,2020-07-24,700
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-17,2020-07-24,668
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-16,2020-07-24,639
